date,average_temperature,city,country,latitude,longitude
1743-11-01,8.248,Rome,Italy,42.5,13
1744-04-01,12.154,Rome,Italy,42.5,13
1744-05-01,13.667,Rome,Italy,42.5,13
1744-06-01,18.179,Rome,Italy,42.5,13
1744-07-01,21.03,Rome,Italy,42.5,13
1744-09-01,17.004,Rome,Italy,42.5,13
1744-10-01,12.053,Rome,Italy,42.5,13
1744-11-01,8.017,Rome,Italy,42.5,13
1744-12-01,4.043,Rome,Italy,42.5,13
1745-01-01,1.583,Rome,Italy,42.5,13
1745-02-01,3.379,Rome,Italy,42.5,13
1745-03-01,5.606,Rome,Italy,42.5,13
1745-04-01,10.041,Rome,Italy,42.5,13
1750-01-01,3.095,Rome,Italy,42.5,13
1750-02-01,5.768,Rome,Italy,42.5,13
1750-03-01,8.685,Rome,Italy,42.5,13
1750-04-01,10.22,Rome,Italy,42.5,13
1750-05-01,14.839,Rome,Italy,42.5,13
1750-06-01,18.85,Rome,Italy,42.5,13
1750-07-01,23.306,Rome,Italy,42.5,13
1750-08-01,21.582,Rome,Italy,42.5,13
1750-09-01,17.304,Rome,Italy,42.5,13
1750-10-01,10.489,Rome,Italy,42.5,13
1750-12-01,3.668,Rome,Italy,42.5,13
1751-01-01,2.86,Rome,Italy,42.5,13
1751-02-01,2.242,Rome,Italy,42.5,13
1751-03-01,8.377,Rome,Italy,42.5,13
1751-04-01,9.349,Rome,Italy,42.5,13
1751-06-01,20.076,Rome,Italy,42.5,13
1751-07-01,22.358,Rome,Italy,42.5,13
1751-08-01,22.048,Rome,Italy,42.5,13
1751-09-01,16.608,Rome,Italy,42.5,13
1752-01-01,1.76,Rome,Italy,42.5,13
1752-03-01,8.047,Rome,Italy,42.5,13
1752-04-01,9.907,Rome,Italy,42.5,13
1752-10-01,11.966,Rome,Italy,42.5,13
1752-11-01,9.029,Rome,Italy,42.5,13
1752-12-01,5.344,Rome,Italy,42.5,13
1753-01-01,0.6,Rome,Italy,42.5,13
1753-02-01,2.651,Rome,Italy,42.5,13
1753-03-01,7.867,Rome,Italy,42.5,13
1753-04-01,10.367,Rome,Italy,42.5,13
1753-05-01,15.278,Rome,Italy,42.5,13
1753-06-01,21.708,Rome,Italy,42.5,13
1753-07-01,23.235,Rome,Italy,42.5,13
1753-08-01,21.079,Rome,Italy,42.5,13
1753-09-01,18.215,Rome,Italy,42.5,13
1753-10-01,12.858,Rome,Italy,42.5,13
1753-11-01,6.508,Rome,Italy,42.5,13
1753-12-01,3.176,Rome,Italy,42.5,13
1754-01-01,1.002,Rome,Italy,42.5,13
1754-02-01,0.421,Rome,Italy,42.5,13
1754-03-01,4.149,Rome,Italy,42.5,13
1754-04-01,11.001,Rome,Italy,42.5,13
1754-05-01,15.581,Rome,Italy,42.5,13
1754-06-01,20.356,Rome,Italy,42.5,13
1754-07-01,21.689,Rome,Italy,42.5,13
1754-08-01,22.011,Rome,Italy,42.5,13
1754-09-01,17.617,Rome,Italy,42.5,13
1754-10-01,14.085,Rome,Italy,42.5,13
1754-11-01,9.161,Rome,Italy,42.5,13
1754-12-01,4.437,Rome,Italy,42.5,13
1755-01-01,-2.119,Rome,Italy,42.5,13
1755-02-01,0.296,Rome,Italy,42.5,13
1755-03-01,6.645,Rome,Italy,42.5,13
1755-04-01,13.951,Rome,Italy,42.5,13
1755-05-01,15.463,Rome,Italy,42.5,13
1755-06-01,22.06,Rome,Italy,42.5,13
1755-07-01,21.624,Rome,Italy,42.5,13
1755-08-01,20.488,Rome,Italy,42.5,13
1755-09-01,17.301,Rome,Italy,42.5,13
1755-10-01,11.814,Rome,Italy,42.5,13
1755-11-01,7.417,Rome,Italy,42.5,13
1755-12-01,3.941,Rome,Italy,42.5,13
1756-01-01,3.832,Rome,Italy,42.5,13
1756-02-01,6.081,Rome,Italy,42.5,13
1756-03-01,7.302,Rome,Italy,42.5,13
1756-04-01,10.355,Rome,Italy,42.5,13
1756-05-01,15.936,Rome,Italy,42.5,13
1756-06-01,21.116,Rome,Italy,42.5,13
1756-07-01,21.742,Rome,Italy,42.5,13
1756-08-01,21.111,Rome,Italy,42.5,13
1756-09-01,18.951,Rome,Italy,42.5,13
1756-10-01,11.245,Rome,Italy,42.5,13
1756-11-01,5.31,Rome,Italy,42.5,13
1756-12-01,2.574,Rome,Italy,42.5,13
1757-01-01,-0.18,Rome,Italy,42.5,13
1757-02-01,4.236,Rome,Italy,42.5,13
1757-03-01,6.718,Rome,Italy,42.5,13
1757-04-01,10.158,Rome,Italy,42.5,13
1757-05-01,16.237,Rome,Italy,42.5,13
1757-06-01,22.039,Rome,Italy,42.5,13
1757-07-01,24.89,Rome,Italy,42.5,13
1757-08-01,22.359,Rome,Italy,42.5,13
1757-09-01,17.56,Rome,Italy,42.5,13
1757-10-01,9.762,Rome,Italy,42.5,13
1757-11-01,6.135,Rome,Italy,42.5,13
1757-12-01,1.71,Rome,Italy,42.5,13
1758-01-01,-1.033,Rome,Italy,42.5,13
1758-02-01,3.252,Rome,Italy,42.5,13
1758-03-01,7.065,Rome,Italy,42.5,13
1758-04-01,9.293,Rome,Italy,42.5,13
1758-05-01,14.669,Rome,Italy,42.5,13
1758-06-01,20.186,Rome,Italy,42.5,13
1758-07-01,20.339,Rome,Italy,42.5,13
1758-08-01,20.333,Rome,Italy,42.5,13
1758-09-01,15.596,Rome,Italy,42.5,13
1758-10-01,9.869,Rome,Italy,42.5,13
1758-11-01,8.188,Rome,Italy,42.5,13
1758-12-01,4.53,Rome,Italy,42.5,13
1759-01-01,4.719,Rome,Italy,42.5,13
1759-02-01,5.27,Rome,Italy,42.5,13
1759-03-01,6.952,Rome,Italy,42.5,13
1759-04-01,9.392,Rome,Italy,42.5,13
1759-05-01,14.669,Rome,Italy,42.5,13
1759-06-01,19.55,Rome,Italy,42.5,13
1759-07-01,22.819,Rome,Italy,42.5,13
1759-08-01,21.905,Rome,Italy,42.5,13
1759-09-01,19.03,Rome,Italy,42.5,13
1759-10-01,13.71,Rome,Italy,42.5,13
1759-11-01,5.041,Rome,Italy,42.5,13
1759-12-01,2.378,Rome,Italy,42.5,13
1760-01-01,2.113,Rome,Italy,42.5,13
1760-02-01,2.688,Rome,Italy,42.5,13
1760-03-01,5.166,Rome,Italy,42.5,13
1760-04-01,11.976,Rome,Italy,42.5,13
1760-05-01,14.722,Rome,Italy,42.5,13
1760-06-01,18.808,Rome,Italy,42.5,13
1760-07-01,22.067,Rome,Italy,42.5,13
1760-08-01,21.807,Rome,Italy,42.5,13
1760-09-01,18.65,Rome,Italy,42.5,13
1760-10-01,12.858,Rome,Italy,42.5,13
1760-11-01,7.167,Rome,Italy,42.5,13
1760-12-01,5.225,Rome,Italy,42.5,13
1761-01-01,1.2,Rome,Italy,42.5,13
1761-02-01,5.461,Rome,Italy,42.5,13
1761-03-01,8.566,Rome,Italy,42.5,13
1761-04-01,8.925,Rome,Italy,42.5,13
1761-05-01,16.48,Rome,Italy,42.5,13
1761-06-01,20.797,Rome,Italy,42.5,13
1761-07-01,24.23,Rome,Italy,42.5,13
1761-08-01,22.299,Rome,Italy,42.5,13
1761-09-01,18.887,Rome,Italy,42.5,13
1761-10-01,12.124,Rome,Italy,42.5,13
1761-11-01,6.112,Rome,Italy,42.5,13
1761-12-01,1.488,Rome,Italy,42.5,13
1762-01-01,4.836,Rome,Italy,42.5,13
1762-02-01,4.618,Rome,Italy,42.5,13
1762-03-01,4.569,Rome,Italy,42.5,13
1762-04-01,12.144,Rome,Italy,42.5,13
1762-05-01,15.54,Rome,Italy,42.5,13
1762-06-01,20.052,Rome,Italy,42.5,13
1762-07-01,23.726,Rome,Italy,42.5,13
1762-08-01,20.898,Rome,Italy,42.5,13
1762-09-01,17.657,Rome,Italy,42.5,13
1762-10-01,11.356,Rome,Italy,42.5,13
1762-11-01,7.291,Rome,Italy,42.5,13
1762-12-01,1.24,Rome,Italy,42.5,13
1763-01-01,0.752,Rome,Italy,42.5,13
1763-02-01,5.97,Rome,Italy,42.5,13
1763-03-01,5.602,Rome,Italy,42.5,13
1763-04-01,10.056,Rome,Italy,42.5,13
1763-05-01,13.437,Rome,Italy,42.5,13
1763-06-01,18.494,Rome,Italy,42.5,13
1763-07-01,22.768,Rome,Italy,42.5,13
1763-08-01,22.546,Rome,Italy,42.5,13
1763-09-01,16.769,Rome,Italy,42.5,13
1763-10-01,10.246,Rome,Italy,42.5,13
1763-11-01,6.693,Rome,Italy,42.5,13
1763-12-01,5.138,Rome,Italy,42.5,13
1764-01-01,3.906,Rome,Italy,42.5,13
1764-02-01,6.961,Rome,Italy,42.5,13
1764-03-01,6.107,Rome,Italy,42.5,13
1764-04-01,9.269,Rome,Italy,42.5,13
1764-05-01,16.281,Rome,Italy,42.5,13
1764-06-01,19.829,Rome,Italy,42.5,13
1764-07-01,21.173,Rome,Italy,42.5,13
1764-08-01,19.985,Rome,Italy,42.5,13
1764-09-01,16.903,Rome,Italy,42.5,13
1764-10-01,11.705,Rome,Italy,42.5,13
1764-11-01,7.782,Rome,Italy,42.5,13
1764-12-01,6.233,Rome,Italy,42.5,13
1765-01-01,6.481,Rome,Italy,42.5,13
1765-02-01,3.505,Rome,Italy,42.5,13
1765-03-01,8.145,Rome,Italy,42.5,13
1765-04-01,10.704,Rome,Italy,42.5,13
1765-05-01,14.228,Rome,Italy,42.5,13
1765-06-01,19.115,Rome,Italy,42.5,13
1765-07-01,19.562,Rome,Italy,42.5,13
1765-08-01,20.733,Rome,Italy,42.5,13
1765-09-01,17.795,Rome,Italy,42.5,13
1765-10-01,12.707,Rome,Italy,42.5,13
1765-11-01,8.254,Rome,Italy,42.5,13
1765-12-01,2.996,Rome,Italy,42.5,13
1766-01-01,-0.915,Rome,Italy,42.5,13
1766-02-01,3.154,Rome,Italy,42.5,13
1766-03-01,7.223,Rome,Italy,42.5,13
1766-04-01,10.828,Rome,Italy,42.5,13
1766-05-01,15.388,Rome,Italy,42.5,13
1766-06-01,20.443,Rome,Italy,42.5,13
1766-07-01,20.574,Rome,Italy,42.5,13
1766-08-01,21.825,Rome,Italy,42.5,13
1766-09-01,18.196,Rome,Italy,42.5,13
1766-10-01,12.156,Rome,Italy,42.5,13
1766-11-01,10.115,Rome,Italy,42.5,13
1766-12-01,3.299,Rome,Italy,42.5,13
1767-01-01,-2.598,Rome,Italy,42.5,13
1767-02-01,5.091,Rome,Italy,42.5,13
1767-03-01,7.657,Rome,Italy,42.5,13
1767-04-01,8.636,Rome,Italy,42.5,13
1767-05-01,13.885,Rome,Italy,42.5,13
1767-06-01,18.866,Rome,Italy,42.5,13
1767-07-01,22.48,Rome,Italy,42.5,13
1767-08-01,21.199,Rome,Italy,42.5,13
1767-09-01,17.222,Rome,Italy,42.5,13
1767-10-01,12.831,Rome,Italy,42.5,13
1767-11-01,8.83,Rome,Italy,42.5,13
1767-12-01,2.153,Rome,Italy,42.5,13
1768-01-01,-0.351,Rome,Italy,42.5,13
1768-02-01,2.115,Rome,Italy,42.5,13
1768-03-01,5.148,Rome,Italy,42.5,13
1768-04-01,10.452,Rome,Italy,42.5,13
1768-05-01,14.152,Rome,Italy,42.5,13
1768-06-01,17.803,Rome,Italy,42.5,13
1768-07-01,21.981,Rome,Italy,42.5,13
1768-08-01,21.412,Rome,Italy,42.5,13
1768-09-01,16.799,Rome,Italy,42.5,13
1768-10-01,11.486,Rome,Italy,42.5,13
1768-11-01,7.888,Rome,Italy,42.5,13
1768-12-01,2.787,Rome,Italy,42.5,13
1769-01-01,4.152,Rome,Italy,42.5,13
1769-02-01,3.499,Rome,Italy,42.5,13
1769-03-01,6.186,Rome,Italy,42.5,13
1769-04-01,10.591,Rome,Italy,42.5,13
1769-05-01,15.075,Rome,Italy,42.5,13
1769-06-01,20.503,Rome,Italy,42.5,13
1769-07-01,21.423,Rome,Italy,42.5,13
1769-08-01,21.345,Rome,Italy,42.5,13
1769-09-01,18.027,Rome,Italy,42.5,13
1769-10-01,8.929,Rome,Italy,42.5,13
1769-11-01,8.158,Rome,Italy,42.5,13
1769-12-01,3.566,Rome,Italy,42.5,13
1770-01-01,1.71,Rome,Italy,42.5,13
1770-02-01,5.107,Rome,Italy,42.5,13
1770-03-01,5.482,Rome,Italy,42.5,13
1770-04-01,10.141,Rome,Italy,42.5,13
1770-05-01,14.176,Rome,Italy,42.5,13
1770-06-01,19.305,Rome,Italy,42.5,13
1770-07-01,20.138,Rome,Italy,42.5,13
1770-08-01,20.742,Rome,Italy,42.5,13
1770-09-01,18.687,Rome,Italy,42.5,13
1770-10-01,12.483,Rome,Italy,42.5,13
1770-11-01,8.719,Rome,Italy,42.5,13
1770-12-01,4.398,Rome,Italy,42.5,13
1771-01-01,5.007,Rome,Italy,42.5,13
1771-02-01,2.594,Rome,Italy,42.5,13
1771-03-01,5.824,Rome,Italy,42.5,13
1771-04-01,7.584,Rome,Italy,42.5,13
1771-05-01,15.817,Rome,Italy,42.5,13
1771-06-01,18.832,Rome,Italy,42.5,13
1771-07-01,22.023,Rome,Italy,42.5,13
1771-08-01,22.13,Rome,Italy,42.5,13
1771-09-01,18.14,Rome,Italy,42.5,13
1771-10-01,13.226,Rome,Italy,42.5,13
1771-11-01,5.98,Rome,Italy,42.5,13
1771-12-01,5.539,Rome,Italy,42.5,13
1772-01-01,4.432,Rome,Italy,42.5,13
1772-02-01,6.887,Rome,Italy,42.5,13
1772-03-01,8.975,Rome,Italy,42.5,13
1772-04-01,11.289,Rome,Italy,42.5,13
1772-05-01,13.911,Rome,Italy,42.5,13
1772-06-01,20.686,Rome,Italy,42.5,13
1772-07-01,22.858,Rome,Italy,42.5,13
1772-08-01,22.142,Rome,Italy,42.5,13
1772-09-01,18.31,Rome,Italy,42.5,13
1772-10-01,13.786,Rome,Italy,42.5,13
1772-11-01,10.199,Rome,Italy,42.5,13
1772-12-01,6.386,Rome,Italy,42.5,13
1773-01-01,3.468,Rome,Italy,42.5,13
1773-02-01,3.045,Rome,Italy,42.5,13
1773-03-01,5.775,Rome,Italy,42.5,13
1773-04-01,10.102,Rome,Italy,42.5,13
1773-05-01,15.359,Rome,Italy,42.5,13
1773-06-01,17.822,Rome,Italy,42.5,13
1773-07-01,20.264,Rome,Italy,42.5,13
1773-08-01,20.202,Rome,Italy,42.5,13
1773-09-01,18.891,Rome,Italy,42.5,13
1773-10-01,13.86,Rome,Italy,42.5,13
1773-11-01,7.38,Rome,Italy,42.5,13
1773-12-01,6.33,Rome,Italy,42.5,13
1774-01-01,2.672,Rome,Italy,42.5,13
1774-02-01,4.809,Rome,Italy,42.5,13
1774-03-01,7.963,Rome,Italy,42.5,13
1774-04-01,11.702,Rome,Italy,42.5,13
1774-05-01,15.46,Rome,Italy,42.5,13
1774-06-01,20.287,Rome,Italy,42.5,13
1774-07-01,22.639,Rome,Italy,42.5,13
1774-08-01,23.074,Rome,Italy,42.5,13
1774-09-01,17.637,Rome,Italy,42.5,13
1774-10-01,11.416,Rome,Italy,42.5,13
1774-11-01,5.156,Rome,Italy,42.5,13
1774-12-01,0.795,Rome,Italy,42.5,13
1775-01-01,2.878,Rome,Italy,42.5,13
1775-02-01,6.758,Rome,Italy,42.5,13
1775-03-01,8.587,Rome,Italy,42.5,13
1775-04-01,9.692,Rome,Italy,42.5,13
1775-05-01,13.752,Rome,Italy,42.5,13
1775-06-01,19.479,Rome,Italy,42.5,13
1775-07-01,22.376,Rome,Italy,42.5,13
1775-08-01,22.144,Rome,Italy,42.5,13
1775-09-01,17.841,Rome,Italy,42.5,13
1775-10-01,13.466,Rome,Italy,42.5,13
1775-11-01,8.951,Rome,Italy,42.5,13
1775-12-01,2.441,Rome,Italy,42.5,13
1776-01-01,1.641,Rome,Italy,42.5,13
1776-02-01,5.002,Rome,Italy,42.5,13
1776-03-01,8.263,Rome,Italy,42.5,13
1776-04-01,10.348,Rome,Italy,42.5,13
1776-05-01,13.438,Rome,Italy,42.5,13
1776-06-01,18.966,Rome,Italy,42.5,13
1776-07-01,21.392,Rome,Italy,42.5,13
1776-08-01,22.073,Rome,Italy,42.5,13
1776-09-01,16.457,Rome,Italy,42.5,13
1776-10-01,11.958,Rome,Italy,42.5,13
1776-11-01,6.95,Rome,Italy,42.5,13
1776-12-01,2.622,Rome,Italy,42.5,13
1777-01-01,1.215,Rome,Italy,42.5,13
1777-02-01,4.072,Rome,Italy,42.5,13
1777-03-01,8.738,Rome,Italy,42.5,13
1777-04-01,9.16,Rome,Italy,42.5,13
1777-05-01,13.937,Rome,Italy,42.5,13
1777-06-01,18.357,Rome,Italy,42.5,13
1777-07-01,19.988,Rome,Italy,42.5,13
1777-08-01,21.693,Rome,Italy,42.5,13
1777-09-01,17.668,Rome,Italy,42.5,13
1777-10-01,12.191,Rome,Italy,42.5,13
1777-11-01,8.521,Rome,Italy,42.5,13
1777-12-01,2.505,Rome,Italy,42.5,13
1778-01-01,4.716,Rome,Italy,42.5,13
1778-02-01,4.234,Rome,Italy,42.5,13
1778-03-01,6.914,Rome,Italy,42.5,13
1778-04-01,12.491,Rome,Italy,42.5,13
1778-05-01,15.641,Rome,Italy,42.5,13
1778-06-01,18.34,Rome,Italy,42.5,13
1778-07-01,23.069,Rome,Italy,42.5,13
1778-08-01,21.677,Rome,Italy,42.5,13
1778-09-01,17.23,Rome,Italy,42.5,13
1778-10-01,11.953,Rome,Italy,42.5,13
1778-11-01,7.518,Rome,Italy,42.5,13
1778-12-01,5.391,Rome,Italy,42.5,13
1779-01-01,0.609,Rome,Italy,42.5,13
1779-02-01,6.295,Rome,Italy,42.5,13
1779-03-01,7.875,Rome,Italy,42.5,13
1779-04-01,12.628,Rome,Italy,42.5,13
1779-05-01,17.242,Rome,Italy,42.5,13
1779-06-01,17.035,Rome,Italy,42.5,13
1779-07-01,20.874,Rome,Italy,42.5,13
1779-08-01,20.891,Rome,Italy,42.5,13
1779-09-01,18.961,Rome,Italy,42.5,13
1779-10-01,14.019,Rome,Italy,42.5,13
1779-11-01,7.844,Rome,Italy,42.5,13
1779-12-01,6.585,Rome,Italy,42.5,13
1780-01-01,2.096,Rome,Italy,42.5,13
1780-02-01,2.58,Rome,Italy,42.5,13
1780-03-01,9.21,Rome,Italy,42.5,13
1780-04-01,10.848,Rome,Italy,42.5,13
1780-05-01,17.726,Rome,Italy,42.5,13
1780-06-01,20.573,Rome,Italy,42.5,13
1780-07-01,22.236,Rome,Italy,42.5,13
1780-08-01,20.849,Rome,Italy,42.5,13
1780-09-01,16.542,Rome,Italy,42.5,13
1780-10-01,14.208,Rome,Italy,42.5,13
1780-11-01,8.073,Rome,Italy,42.5,13
1780-12-01,2.787,Rome,Italy,42.5,13
1781-01-01,2.442,Rome,Italy,42.5,13
1781-02-01,4.225,Rome,Italy,42.5,13
1781-03-01,7.747,Rome,Italy,42.5,13
1781-04-01,11.413,Rome,Italy,42.5,13
1781-05-01,16.121,Rome,Italy,42.5,13
1781-06-01,19.173,Rome,Italy,42.5,13
1781-07-01,22.778,Rome,Italy,42.5,13
1781-08-01,22.697,Rome,Italy,42.5,13
1781-09-01,18.375,Rome,Italy,42.5,13
1781-10-01,11.107,Rome,Italy,42.5,13
1781-11-01,8.677,Rome,Italy,42.5,13
1781-12-01,5.082,Rome,Italy,42.5,13
1782-01-01,2.621,Rome,Italy,42.5,13
1782-02-01,0.67,Rome,Italy,42.5,13
1782-03-01,5.96,Rome,Italy,42.5,13
1782-04-01,9.47,Rome,Italy,42.5,13
1782-05-01,13.627,Rome,Italy,42.5,13
1782-06-01,20.794,Rome,Italy,42.5,13
1782-07-01,23.655,Rome,Italy,42.5,13
1782-08-01,23.121,Rome,Italy,42.5,13
1782-09-01,17.449,Rome,Italy,42.5,13
1782-10-01,11.3,Rome,Italy,42.5,13
1782-11-01,5.517,Rome,Italy,42.5,13
1782-12-01,3.35,Rome,Italy,42.5,13
1783-01-01,3.187,Rome,Italy,42.5,13
1783-02-01,6.558,Rome,Italy,42.5,13
1783-03-01,6.847,Rome,Italy,42.5,13
1783-04-01,10.731,Rome,Italy,42.5,13
1783-05-01,15.843,Rome,Italy,42.5,13
1783-06-01,19.127,Rome,Italy,42.5,13
1783-07-01,22.048,Rome,Italy,42.5,13
1783-08-01,21.517,Rome,Italy,42.5,13
1783-09-01,18.237,Rome,Italy,42.5,13
1783-10-01,13.194,Rome,Italy,42.5,13
1783-11-01,6.427,Rome,Italy,42.5,13
1783-12-01,2.434,Rome,Italy,42.5,13
1784-01-01,1.593,Rome,Italy,42.5,13
1784-02-01,1.343,Rome,Italy,42.5,13
1784-03-01,6.616,Rome,Italy,42.5,13
1784-04-01,8.21,Rome,Italy,42.5,13
1784-05-01,17.149,Rome,Italy,42.5,13
1784-06-01,20.141,Rome,Italy,42.5,13
1784-07-01,23.216,Rome,Italy,42.5,13
1784-08-01,22.515,Rome,Italy,42.5,13
1784-09-01,19.189,Rome,Italy,42.5,13
1784-10-01,9.865,Rome,Italy,42.5,13
1784-11-01,6.759,Rome,Italy,42.5,13
1784-12-01,2.751,Rome,Italy,42.5,13
1785-01-01,2.176,Rome,Italy,42.5,13
1785-02-01,2.366,Rome,Italy,42.5,13
1785-03-01,1.618,Rome,Italy,42.5,13
1785-04-01,8.011,Rome,Italy,42.5,13
1785-05-01,15.135,Rome,Italy,42.5,13
1785-06-01,19.336,Rome,Italy,42.5,13
1785-07-01,21.435,Rome,Italy,42.5,13
1785-08-01,21.513,Rome,Italy,42.5,13
1785-09-01,19.819,Rome,Italy,42.5,13
1785-10-01,11.807,Rome,Italy,42.5,13
1785-11-01,8.185,Rome,Italy,42.5,13
1785-12-01,4.887,Rome,Italy,42.5,13
1786-01-01,1.967,Rome,Italy,42.5,13
1786-02-01,3.969,Rome,Italy,42.5,13
1786-03-01,7.056,Rome,Italy,42.5,13
1786-04-01,11.349,Rome,Italy,42.5,13
1786-05-01,15.297,Rome,Italy,42.5,13
1786-06-01,19.385,Rome,Italy,42.5,13
1786-07-01,21.367,Rome,Italy,42.5,13
1786-08-01,20.354,Rome,Italy,42.5,13
1786-09-01,17.552,Rome,Italy,42.5,13
1786-10-01,9.709,Rome,Italy,42.5,13
1786-11-01,7.204,Rome,Italy,42.5,13
1786-12-01,2.923,Rome,Italy,42.5,13
1787-01-01,2.372,Rome,Italy,42.5,13
1787-02-01,3.959,Rome,Italy,42.5,13
1787-03-01,7.143,Rome,Italy,42.5,13
1787-04-01,9.467,Rome,Italy,42.5,13
1787-05-01,12.92,Rome,Italy,42.5,13
1787-06-01,20.56,Rome,Italy,42.5,13
1787-07-01,21.917,Rome,Italy,42.5,13
1787-08-01,22.723,Rome,Italy,42.5,13
1787-09-01,17.196,Rome,Italy,42.5,13
1787-10-01,13.154,Rome,Italy,42.5,13
1787-11-01,8.579,Rome,Italy,42.5,13
1787-12-01,5.829,Rome,Italy,42.5,13
1788-01-01,4.089,Rome,Italy,42.5,13
1788-02-01,5.052,Rome,Italy,42.5,13
1788-03-01,9.54,Rome,Italy,42.5,13
1788-04-01,11.045,Rome,Italy,42.5,13
1788-05-01,15.554,Rome,Italy,42.5,13
1788-06-01,21.061,Rome,Italy,42.5,13
1788-07-01,24.647,Rome,Italy,42.5,13
1788-08-01,20.705,Rome,Italy,42.5,13
1788-09-01,18.57,Rome,Italy,42.5,13
1788-10-01,12.38,Rome,Italy,42.5,13
1788-11-01,5.957,Rome,Italy,42.5,13
1788-12-01,0.229,Rome,Italy,42.5,13
1789-01-01,1.403,Rome,Italy,42.5,13
1789-02-01,4.336,Rome,Italy,42.5,13
1789-03-01,4.966,Rome,Italy,42.5,13
1789-04-01,11.527,Rome,Italy,42.5,13
1789-05-01,17.644,Rome,Italy,42.5,13
1789-06-01,18.022,Rome,Italy,42.5,13
1789-07-01,22.098,Rome,Italy,42.5,13
1789-08-01,21.052,Rome,Italy,42.5,13
1789-09-01,17.959,Rome,Italy,42.5,13
1789-10-01,12.555,Rome,Italy,42.5,13
1789-11-01,6.288,Rome,Italy,42.5,13
1789-12-01,1.593,Rome,Italy,42.5,13
1790-01-01,2.141,Rome,Italy,42.5,13
1790-02-01,5.084,Rome,Italy,42.5,13
1790-03-01,6.505,Rome,Italy,42.5,13
1790-04-01,8.154,Rome,Italy,42.5,13
1790-05-01,15.726,Rome,Italy,42.5,13
1790-06-01,20.497,Rome,Italy,42.5,13
1790-07-01,21.147,Rome,Italy,42.5,13
1790-08-01,22.625,Rome,Italy,42.5,13
1790-09-01,17.843,Rome,Italy,42.5,13
1790-10-01,14.446,Rome,Italy,42.5,13
1790-11-01,8.36,Rome,Italy,42.5,13
1790-12-01,4.138,Rome,Italy,42.5,13
1791-01-01,5.418,Rome,Italy,42.5,13
1791-02-01,4.576,Rome,Italy,42.5,13
1791-03-01,7.72,Rome,Italy,42.5,13
1791-04-01,11.697,Rome,Italy,42.5,13
1791-05-01,14.39,Rome,Italy,42.5,13
1791-06-01,18.584,Rome,Italy,42.5,13
1791-07-01,21.681,Rome,Italy,42.5,13
1791-08-01,22.799,Rome,Italy,42.5,13
1791-09-01,17.301,Rome,Italy,42.5,13
1791-10-01,12.081,Rome,Italy,42.5,13
1791-11-01,7.846,Rome,Italy,42.5,13
1791-12-01,4.79,Rome,Italy,42.5,13
1792-01-01,3.175,Rome,Italy,42.5,13
1792-02-01,3.155,Rome,Italy,42.5,13
1792-03-01,7.391,Rome,Italy,42.5,13
1792-04-01,11.075,Rome,Italy,42.5,13
1792-05-01,14.818,Rome,Italy,42.5,13
1792-06-01,20.277,Rome,Italy,42.5,13
1792-07-01,22.206,Rome,Italy,42.5,13
1792-08-01,20.918,Rome,Italy,42.5,13
1792-09-01,17.202,Rome,Italy,42.5,13
1792-10-01,13.173,Rome,Italy,42.5,13
1792-11-01,7.511,Rome,Italy,42.5,13
1792-12-01,2.766,Rome,Italy,42.5,13
1793-01-01,0.667,Rome,Italy,42.5,13
1793-02-01,3.983,Rome,Italy,42.5,13
1793-03-01,6.498,Rome,Italy,42.5,13
1793-04-01,8.194,Rome,Italy,42.5,13
1793-05-01,13.57,Rome,Italy,42.5,13
1793-06-01,18.211,Rome,Italy,42.5,13
1793-07-01,22.984,Rome,Italy,42.5,13
1793-08-01,22.446,Rome,Italy,42.5,13
1793-09-01,18.546,Rome,Italy,42.5,13
1793-10-01,13.362,Rome,Italy,42.5,13
1793-11-01,8.066,Rome,Italy,42.5,13
1793-12-01,5.652,Rome,Italy,42.5,13
1794-01-01,4.412,Rome,Italy,42.5,13
1794-02-01,5.721,Rome,Italy,42.5,13
1794-03-01,7.756,Rome,Italy,42.5,13
1794-04-01,12.788,Rome,Italy,42.5,13
1794-05-01,15.307,Rome,Italy,42.5,13
1794-06-01,18.953,Rome,Italy,42.5,13
1794-07-01,23.337,Rome,Italy,42.5,13
1794-08-01,21.099,Rome,Italy,42.5,13
1794-09-01,16.452,Rome,Italy,42.5,13
1794-10-01,11.766,Rome,Italy,42.5,13
1794-11-01,8.361,Rome,Italy,42.5,13
1794-12-01,3.028,Rome,Italy,42.5,13
1795-01-01,-1.133,Rome,Italy,42.5,13
1795-02-01,2.775,Rome,Italy,42.5,13
1795-03-01,7.033,Rome,Italy,42.5,13
1795-04-01,11.096,Rome,Italy,42.5,13
1795-05-01,16.315,Rome,Italy,42.5,13
1795-06-01,18.994,Rome,Italy,42.5,13
1795-07-01,20.407,Rome,Italy,42.5,13
1795-08-01,22.185,Rome,Italy,42.5,13
1795-09-01,17.475,Rome,Italy,42.5,13
1795-10-01,14.503,Rome,Italy,42.5,13
1795-11-01,6.678,Rome,Italy,42.5,13
1795-12-01,4.812,Rome,Italy,42.5,13
1796-01-01,4.951,Rome,Italy,42.5,13
1796-02-01,4.844,Rome,Italy,42.5,13
1796-03-01,4.672,Rome,Italy,42.5,13
1796-04-01,8.826,Rome,Italy,42.5,13
